runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,51.706838800004334,None,space,2.264719500002684,51.706838800004334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,54.12759000000369,54.12759000000369,None,space,670.8431361999974,54.12759000000369,None,724.9990632000117,space,93.62061649998941,724.9990632000117,None,892.2672385000042,890.2834373000078,890.2834373000078,892.2839369000139,890.2834373000078,892.2839369000139,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,918.2507281000144,916.2675907000084,916.2675907000084,918.2674384000129,916.2675907000084,918.2674384000129,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,944.2342673000094,942.2511550000054,942.2511550000054,944.2509575000004,942.2511550000054,944.2509575000004,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,957.2177082000126,955.2345340000029,955.2345340000029,957.2343633000128,955.2345340000029,957.2343633000128,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,983.2012281000061,981.2181237000041,981.2181237000041,983.2179435000144,981.2181237000041,983.2179435000144,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1022.1848725000018,1020.2015967000043,1020.2015967000043,1022.2015802000096,1020.2015967000043,1022.2015802000096,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1074.1686117000063,1072.1854996000038,1072.1854996000038,1074.185544900014,1072.1854996000038,1074.185544900014,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1113.1522307000123,1111.1691490000085,1111.1691490000085,1113.16889120001,1111.1691490000085,1113.16889120001,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1152.1358609000017,1150.1525607000076,1150.1525607000076,1152.1525119000144,1150.1525607000076,1152.1525119000144,,,,,,,,,,,,,,,,,,,4,M,2,15,l,AB,2022_Feb_08_1040,2020.2.5,bodymapST2,60.00168004586376,"['Left Arm', 'Right Leg', 'Chest', 'Right Face']",
