RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,0,106.52751669986174,None,106.52751669986174,None,None,None,0,0,106.52751669986174,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,0,107.19417429994792,None,107.19417429994792,108.19419309985824,108.17753549991176,109.17753949994221,0,1,107.19417429994792,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,0,109.19420489994809,None,109.19420489994809,110.19420289993286,110.17754669999704,111.1775570998434,0,1,109.19420489994809,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,111.19420679984614,None,111.19420679984614,112.19422869989648,112.17759079998359,113.17755879997276,0,1,111.19420679984614,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,113.1942252998706,None,113.1942252998706,114.19422099995427,114.17757489997894,115.17758899996988,0,1,113.1942252998706,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,115.19425239996053,None,115.19425239996053,116.19422929990105,116.17759279999882,117.17762600001879,0,1,115.19425239996053,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,117.19424719992094,None,117.19424719992094,118.19426679983735,118.1775988000445,119.1775428999681,0,1,117.19424719992094,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,1,119.19425489986315,None,119.19425489986315,120.19427750003524,120.1776252000127,121.17764739994891,1,1,119.19425489986315,None,1.8837555998470634,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,121.1942882000003,None,121.1942882000003,122.19429180002771,122.17764499993064,123.17765219998546,0,1,121.1942882000003,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,123.19430129998364,None,123.19430129998364,124.19432040001266,124.1776266999077,125.1776370999869,0,1,123.19430129998364,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,125.19430979993194,None,125.19430979993194,126.19431859999895,126.17768429988064,127.1776644999627,0,1,125.19430979993194,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,24,24,24,,,,,,,,,None,None,0,127.19433799991384,None,127.19433799991384,128.1943271998316,128.1776618999429,129.1776815999765,0,1,127.19433799991384,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,25,25,25,,,,,,,,,None,None,0,129.19434079993516,None,129.19434079993516,130.19436779990792,130.17768349987455,131.17769259982742,0,1,129.19434079993516,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,26,26,26,,,,,,,,,None,None,0,131.19435849995352,None,131.19435849995352,132.19435789994895,132.17771640000865,133.17770099989139,0,1,131.19435849995352,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,27,27,27,,,,,,,,,None,None,0,133.19438120000996,None,133.19438120000996,134.19437739998102,134.17772779986262,135.1777239998337,0,1,133.19438120000996,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,28,28,28,,,,,,,,,None,None,0,135.19438669993542,None,135.19438669993542,136.19440709985793,136.17772909998894,137.17775069992058,0,1,135.19438669993542,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,29,29,29,,,,,,,,,None,None,0,137.19439249997959,None,137.19439249997959,138.19440629985183,138.1777657000348,139.17774949991144,0,0,137.19439249997959,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,30,30,30,,,,,,,,,None,None,0,139.1944321000483,None,139.1944321000483,140.1944198999554,140.1777746998705,141.17776659992523,0,1,139.1944321000483,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,31,31,31,,,,,,,,,None,None,0,141.19443559995852,None,141.19443559995852,142.19445009995252,142.17779219988734,143.17777519999072,0,1,141.19443559995852,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,32,32,32,,,,,,,,,None,None,0,143.19444839982316,None,143.19444839982316,144.19445269997232,144.17779670003802,145.17780019994825,0,1,143.19444839982316,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,33,33,33,,,,,,,,,None,None,0,145.19447520002723,None,145.19447520002723,146.19454369996674,146.17780259996653,147.1778201998677,0,1,145.19447520002723,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,34,34,34,,,,,,,,,None,None,0,147.19448910001665,None,147.19448910001665,148.19449689984322,148.17782939993776,149.17782109999098,0,1,147.19448910001665,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,35,35,35,,,,,,,,,None,None,0,149.19449559994973,None,149.19449559994973,150.19449679995887,150.17784089990892,151.17784809996374,0,1,149.19449559994973,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,36,36,36,,,,,,,,,None,None,0,151.1945248998236,None,151.1945248998236,152.19452629983425,152.17785009997897,153.1778688998893,0,0,151.1945248998236,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,37,37,37,,,,,,,,,None,None,0,153.19455070002005,None,153.19455070002005,154.1945384000428,154.17775999987498,155.1778891000431,0,1,153.19455070002005,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,38,38,38,,,,,,,,,None,None,0,155.19458450004458,None,155.19458450004458,156.19454910000786,156.17788930004463,157.1778613999486,0,1,155.19458450004458,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,39,39,39,,,,,,,,,None,None,0,157.19456560001709,None,157.19456560001709,158.19456789991818,158.1779018000234,159.17791859991848,0,1,157.19456560001709,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,40,40,40,,,,,,,,,None,None,0,159.19450769992545,None,159.19450769992545,160.19458199990913,160.1779133998789,161.17791850003414,0,1,159.19450769992545,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,41,41,41,,,,,,,,,None,None,0,161.19458899996243,None,161.19458899996243,162.19459989992902,162.17792949988507,163.17794830002822,0,1,161.19458899996243,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,42,42,42,,,,,,,,,None,None,0,163.19460939988494,None,163.19460939988494,164.1946508998517,164.17793340003118,165.17795869987458,0,1,163.19460939988494,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,43,43,43,,,,,,,,,None,None,0,165.19462099997327,None,165.19462099997327,166.19463549996726,166.17796060000546,167.17797819990665,0,1,165.19462099997327,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,44,44,44,,,,,,,,,None,None,0,167.19463509996422,None,167.19463509996422,168.19463349995203,168.17796420003287,169.17798309982754,0,1,167.19463509996422,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,45,45,45,,,,,,,,,None,None,0,169.19460609997623,None,169.19460609997623,170.19464319990948,170.17800199985504,171.17798469983973,0,1,169.19460609997623,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,46,46,46,,,,,,,,,None,None,0,171.1946596999187,None,171.1946596999187,172.1946552998852,172.17800930002704,173.17802380002104,0,1,171.1946596999187,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,47,47,47,,,,,,,,,None,None,0,173.19467479991727,None,173.19467479991727,174.19467789982446,174.17802560003474,175.17802289989777,0,1,173.19467479991727,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,48,48,48,,,,,,,,,None,None,0,175.19469589996152,None,175.19469589996152,176.19468889990821,176.1780447999481,177.17805869993754,0,1,175.19469589996152,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,49,49,49,,,,,,,,,None,None,0,177.19468949991278,None,177.19468949991278,178.1947090998292,178.17803559987806,179.17806579987518,0,1,177.19468949991278,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,50,50,50,,,,,,,,,None,None,0,179.1947200000286,None,179.1947200000286,180.19471619999968,180.17807079991326,181.17807159991935,0,1,179.1947200000286,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,51,51,51,,,,,,,,,None,None,0,181.19472149992362,None,181.19472149992362,182.19475849997252,182.17807419993915,183.17809549998492,0,1,181.19472149992362,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,52,52,52,,,,,,,,,None,None,0,183.19474029983394,None,183.19474029983394,184.1947522999253,184.17810419993475,185.17812719987705,0,1,183.19474029983394,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,53,53,53,,,,,,,,,None,None,0,185.19476639991626,None,185.19476639991626,186.1947698998265,186.17799560003914,187.1781174999196,0,1,185.19476639991626,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,54,54,54,,,,,,,,,None,None,0,187.19480079994537,None,187.19480079994537,188.19476949982345,188.1781197998207,189.1781450000126,0,1,187.19480079994537,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,55,55,55,,,,,,,,,None,None,0,189.19478519982658,None,189.19478519982658,190.19480909989215,190.17814019997604,191.1781637999229,0,1,189.19478519982658,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,56,56,56,,,,,,,,,None,None,0,191.19481009989977,None,191.19481009989977,192.19481100002304,192.1781570999883,193.1781591998879,0,1,191.19481009989977,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,57,57,57,,,,,,,,,None,None,0,193.19483239995316,None,193.19483239995316,194.19482770003378,194.17815619986504,195.1781802000478,0,1,193.19483239995316,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,58,58,58,,,,,,,,,None,None,0,195.19482439989224,None,195.19482439989224,196.1948575999122,196.17816370003857,197.1782010998577,0,1,195.19482439989224,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,59,59,59,,,,,,,,,None,None,0,197.19483969989233,None,197.19483969989233,198.19486029981636,198.1782010998577,199.17821080004796,0,1,197.19483969989233,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,60,60,60,,,,,,,,,None,None,0,199.19487569993362,None,199.19487569993362,200.1948806999717,200.17822739994153,201.1782339999918,0,1,199.19487569993362,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,61,61,61,,,,,,,,,None,None,0,201.19487579981796,None,201.19487579981796,202.19490569992922,202.17823069985025,203.1782320998609,0,1,201.19487579981796,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,62,62,62,,,,,,,,,None,None,0,203.1947786998935,None,203.1947786998935,204.19490169989876,204.17823980003595,205.17822199990042,0,1,203.1947786998935,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,63,63,63,,,,,,,,,None,None,0,205.1949261999689,None,205.1949261999689,206.19492319994606,206.17827029991895,207.17826980003156,0,1,205.1949261999689,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,64,64,64,,,,,,,,,None,None,0,207.19482750003226,None,207.19482750003226,208.19494570000097,208.17828230001032,209.17828019987792,0,1,207.19482750003226,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,65,65,65,,,,,,,,,None,None,0,209.1949463998899,None,209.1949463998899,210.19494610000402,210.17827909998596,211.17828969983384,0,1,209.1949463998899,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,66,66,66,,,,,,,,,None,None,0,211.19496819982305,None,211.19496819982305,212.19495799997821,212.17831639992073,213.17830879986286,0,1,211.19496819982305,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,67,67,67,,,,,,,,,None,None,0,213.19496899982914,None,213.19496899982914,214.19499119999819,214.17832249985076,215.178324499866,0,1,213.19496899982914,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,68,68,68,,,,,,,,,None,None,0,215.1949856998399,None,215.1949856998399,216.1949962999206,216.1783314999193,217.17834310000762,0,1,215.1949856998399,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,69,69,69,,,,,,,,,None,None,0,217.19501559995115,None,217.19501559995115,218.19501459994353,218.17834790004417,219.17835589987226,0,1,217.19501559995115,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,70,70,70,,,,,,,,,None,None,0,219.1950166998431,None,219.1950166998431,220.1950355998706,220.17837430001236,221.178372599883,0,1,219.1950166998431,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,71,71,71,,,,,,,,,None,None,0,221.1950348999817,None,221.1950348999817,222.19503139983863,222.17837430001236,223.1783837999683,0,1,221.1950348999817,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,72,72,72,,,,,,,,,None,None,0,223.1950655998662,None,223.1950655998662,224.1950737000443,224.178387099877,225.1784033998847,0,1,223.1950655998662,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,73,73,73,,,,,,,,,None,None,0,225.1950322999619,None,225.1950322999619,226.19507849984802,226.17839799984358,227.1784188998863,0,1,225.1950322999619,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,74,74,74,,,,,,,,,None,None,0,227.19508569990285,None,227.19508569990285,228.1950953998603,228.1784196998924,229.17842839984223,0,1,227.19508569990285,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,75,75,75,,,,,,,,,None,None,0,229.19509919988923,None,229.19509919988923,230.1951009000186,230.17843690002337,231.17846490000375,0,1,229.19509919988923,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,76,76,76,,,,,,,,,None,None,0,231.1951134998817,None,231.1951134998817,232.19512529997155,232.17839619982988,233.17848809994757,0,1,231.1951134998817,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,77,77,77,,,,,,,,,None,None,0,233.19512709998526,None,233.19512709998526,234.19514660001732,234.17850259994157,235.17847509984858,0,1,233.19512709998526,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,78,78,78,,,,,,,,,None,None,0,235.19513809983619,None,235.19513809983619,236.19514209986664,236.17839160002768,237.17851109988987,0,1,235.19513809983619,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,79,79,79,,,,,,,,,None,None,0,237.19515709998086,None,237.19515709998086,238.19514800002798,238.17848400003277,239.178510800004,0,1,237.19515709998086,None,,,,4,M,8,L,SK,2021_Jul_30_1236,WASABI Nback,2020.2.10,59.98911796097728,
