runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,28.77366870001424,None,space,6.125942700018641,28.77366870001424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,4,4,4,,,,,,,35.04518509999616,35.04518509999616,None,space,581.1268268000567,35.04518509999616,None,616.1996308999951,space,21.882955399982166,616.1996308999951,None,707.7340516000404,705.7510201000259,705.7510201000259,707.7507965000113,705.7510201000259,707.7507965000113,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,6,6,6,,,,,,,,,,,,,,,,,,,733.7175717999926,731.7344909000094,731.7344909000094,733.7345373000135,731.7344909000094,733.7345373000135,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,8,8,8,,,,,,,,,,,,,,,,,,,759.7011267000344,757.7180134000373,757.7180134000373,759.7180895000347,757.7180134000373,759.7180895000347,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,9,9,9,,,,,,,,,,,,,,,,,,,772.6845782999881,770.7014392000274,770.7014392000274,772.7015075000236,770.7014392000274,772.7015075000236,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,11,11,11,,,,,,,,,,,,,,,,,,,798.6680261000292,796.6850559000159,796.6850559000159,798.6850794000202,796.6850559000159,798.6850794000202,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,14,14,14,,,,,,,,,,,,,,,,,,,837.651790700038,835.6687166999909,835.6687166999909,837.6687663000193,835.6687166999909,837.6687663000193,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,18,18,18,,,,,,,,,,,,,,,,,,,889.635532699991,887.6523567000404,887.6523567000404,889.652553300024,887.6523567000404,889.652553300024,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,21,21,21,,,,,,,,,,,,,,,,,,,928.6192196999909,926.6361618000083,926.6361618000083,928.6362223000033,926.6361618000083,928.6362223000033,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,24,24,24,,,,,,,,,,,,,,,,,,,967.6028815000318,965.6198336000089,965.6198336000089,967.6198676000349,965.6198336000089,967.6198676000349,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,28,28,28,,,,,,,,,,,,,,,,,,,1019.5866543999873,1017.6034960999968,1017.6034960999968,1019.6036372000235,1017.6034960999968,1019.6036372000235,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,31,31,31,,,,,,,,,,,,,,,,,,,1058.5703155000228,1056.587247700023,1056.587247700023,1058.5872921000118,1056.587247700023,1058.5872921000118,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,3,0,0,0,1,0,32,32,32,,,,,,,,,,,,,,,,,,,1071.5537580000237,1069.5706502000103,1069.5706502000103,1071.5707616999862,1069.5706502000103,1071.5707616999862,,,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1160.5545075000264,1160.5545075000264,,,,,0.0,1178.0545152999694,,,,,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01328559999819845,10.010104399989359,50.0,1188.054345799901,,,,,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
stimuli/orders/stimOrder12.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013506800052709877,10.010414900025353,50.0,1198.054490099952,,,,,,,,,6,M,2,12,R,SK,2022_Jan_21_1737,2020.2.5,bodymapST2,60.005172450323165,"['Left Leg', 'Right Face', 'Right Leg', 'Abdomen']",
