runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,60.842912500258535,None,space,1.0280059999786317,60.842912500258535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,62.01626669988036,62.01626669988036,None,space,1365.3192528001964,62.01626669988036,None,1427.3590836999938,space,89.61588299972937,1427.3590836999938,None,1591.7428573002107,1589.7598800002597,1589.7598800002597,1591.759673899971,1589.7598800002597,1591.759673899971,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1617.7264009001665,1615.7430596998893,1615.7430596998893,1617.7433972000144,1615.7430596998893,1617.7433972000144,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1643.7099115001038,1641.7266365000978,1641.7266365000978,1643.7268901001662,1641.7266365000978,1643.7268901001662,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1656.6933528999798,1654.7101480001584,1654.7101480001584,1656.7103006001562,1654.7101480001584,1656.7103006001562,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1682.6768579999916,1680.6936571002007,1680.6936571002007,1682.6938328999095,1680.6936571002007,1682.6938328999095,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1721.6604778999463,1719.677141000051,1719.677141000051,1721.6774245002307,1719.677141000051,1721.6774245002307,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1773.644183699973,1771.6610123999417,1771.6610123999417,1773.6608989001252,1771.6610123999417,1773.6608989001252,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1812.6277895001695,1810.6446480001323,1810.6446480001323,1812.6447956003249,1810.6446480001323,1812.6447956003249,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1851.611420399975,1849.6282369000837,1849.6282369000837,1851.628392800223,1849.6282369000837,1851.628392800223,,,,,,,,,,,,,,,,,,,4,M,2,11,l,CIB,2021_Aug_10_1020,2020.2.5,bodymapST2,60.005460524515534,"['Chest', 'Right Leg', 'Left Arm', 'Right Face']",
