runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,31.46493819996249,None,space,4.973767299903557,31.46493819996249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,36.54050110001117,36.54050110001117,None,space,1106.1071297000162,36.54050110001117,None,1142.6830648999894,space,283.8607035999885,1142.6830648999894,None,1499.9192543000681,1497.936249100021,1497.936249100021,1499.9360695000505,1497.936249100021,1499.9360695000505,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1525.9028112000087,1523.9195723000448,1523.9195723000448,1525.9197676000185,1523.9195723000448,1525.9197676000185,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1551.886383300065,1549.9031491000205,1549.9031491000205,1551.903357299976,1549.9031491000205,1551.903357299976,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1564.8698167999974,1562.886673500063,1562.886673500063,1564.8867989999708,1562.886673500063,1564.8867989999708,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1590.8533869000385,1588.8701959999744,1588.8701959999744,1590.8703194999835,1588.8701959999744,1590.8703194999835,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1629.8370391000062,1627.8538735000184,1627.8538735000184,1629.8539773999946,1627.8538735000184,1629.8539773999946,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1681.820816099993,1679.8376640999923,1679.8376640999923,1681.837770299986,1679.8376640999923,1681.837770299986,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1720.8044776000315,1718.821312300046,1718.821312300046,1720.8214241999667,1718.821312300046,1720.8214241999667,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1759.7881570999743,1757.8049714000663,1757.8049714000663,1759.805117800017,1757.8049714000663,1759.805117800017,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,28,28,28,,,,,,,,,,,,,,,,,,,1811.7719236999983,1809.788774500019,1809.788774500019,1811.788889599964,1809.788774500019,1811.788889599964,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,31,31,31,,,,,,,,,,,,,,,,,,,1850.755605500075,1848.7723575000418,1848.7723575000418,1850.7725515000056,1848.7723575000418,1850.7725515000056,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,32,32,32,,,,,,,,,,,,,,,,,,,1863.7390460000606,1861.7558444000315,1861.7558444000315,1863.7559865000658,1861.7558444000315,1863.7559865000658,,,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,1952.739788900013,1952.739788900013,,,,,-23.333333333333343,1969.2099215199705,,,,,,,,,,,,,,,,,2,M,2,17,r,ARB,2021_Nov_19_1503,2020.2.5,bodymapST2,59.99343669598601,"['Right Face', 'Abdomen', 'Right Arm', 'Left Arm']",
