runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,34.62690139980987,None,space,1.779710500035435,34.62690139980987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,36.54028159985319,36.54028159985319,None,space,1320.5227127999533,36.54028159985319,None,1357.0839268998243,space,99.85075769992545,1357.0839268998243,None,1527.5682504998986,1525.5850380000193,1525.5850380000193,1527.5850642998703,1525.5850380000193,1527.5850642998703,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1553.551851599943,1551.5688010000158,1551.5688010000158,1553.5688062999398,1551.5688010000158,1553.5688062999398,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1579.5353267998435,1577.5520963999443,1577.5520963999443,1579.5523611998651,1577.5520963999443,1579.5523611998651,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1592.518765799934,1590.5354999999981,1590.5354999999981,1592.5357294999994,1590.5354999999981,1592.5357294999994,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1618.5022425998468,1616.5189123998862,1616.5189123998862,1618.5192984999157,1616.5189123998862,1618.5192984999157,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1657.4858436000068,1655.5037952999119,1655.5037952999119,1657.5192841999233,1655.5037952999119,1657.5192841999233,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1709.4697898998857,1707.4864858998917,1707.4864858998917,1709.4866662998684,1707.4864858998917,1709.4866662998684,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1748.453313099919,1746.4699983999599,1746.4699983999599,1748.4702984998003,1746.4699983999599,1748.4702984998003,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1787.4369695999194,1785.4533530999906,1785.4533530999906,1787.4539110998157,1785.4533530999906,1787.4539110998157,,,,,,,,,,,,,,,,,,,4,M,2,1,l,CIB,2021_Jul_28_1128,2020.2.5,bodymapST2,59.986023303776825,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
