runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,18.933267600019462,None,space,0.9110921999672428,18.933267600019462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,19.9667110000737,19.9667110000737,None,space,2173.238568800036,19.9667110000737,None,2193.2333859000355,space,304.5879002000438,2193.2333859000355,None,2570.602886400069,2568.619541399996,2568.619541399996,2570.619554199977,2568.619541399996,2570.619554199977,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,2596.5864139000187,2594.603347699973,2594.603347699973,2596.6030887999805,2594.603347699973,2596.6030887999805,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,2622.569961500005,2620.586894300068,2620.586894300068,2622.5866245999932,2620.586894300068,2622.5866245999932,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,2635.553405600018,2633.5701000000117,2633.5701000000117,2635.5700728000375,2633.5701000000117,2635.5700728000375,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,2661.536934599979,2659.553853300051,2659.553853300051,2661.553598199971,2659.553853300051,2661.553598199971,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,2700.5205757999793,2698.5374981000787,2698.5374981000787,2700.537254999974,2698.5374981000787,2700.537254999974,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,2752.5043200000655,2750.521232899977,2750.521232899977,2752.5209865000797,2750.521232899977,2752.5209865000797,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,2791.487966399989,2789.5048871000763,2789.5048871000763,2791.5046234000474,2789.5048871000763,2791.5046234000474,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,2830.4715512000257,2828.488517699996,2828.488517699996,2830.488271899987,2828.488517699996,2830.488271899987,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,28,28,28,,,,,,,,,,,,,,,,,,,2882.4553558999905,2880.4722530000145,2880.4722530000145,2882.4720186999766,2880.4722530000145,2882.4720186999766,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,31,31,31,,,,,,,,,,,,,,,,,,,2921.4390070000663,2919.455909100012,2919.455909100012,2921.4556682000402,2919.455909100012,2921.4556682000402,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,32,32,32,,,,,,,,,,,,,,,,,,,2934.4224579000147,2932.439105199999,2932.439105199999,2934.439110300038,2932.439105199999,2934.439110300038,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,3023.4231033000397,3023.4231033000397,,,,,-14.567901234567898,3037.6525943099987,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01331558998208493,None,24.382716049382715,3042.6689480099594,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013635089970193803,None,47.8395061728395,3047.3184436101,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,0,0,0,,,,,,,3054.2900268000085,3054.2900268000085,None,space,318.1560018999735,3054.2900268000085,None,,,,,,3394.7760504999897,None,3392.776018499979,3394.7760504999897,3392.776018499979,3394.7760504999897,,,,,,,,,,,0.014207189902663231,None,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,3420.7596054000314,3418.7764996000333,3418.7764996000333,3420.7762832000153,3418.7764996000333,3420.7762832000153,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,3433.743031800026,3431.759744800045,3431.759744800045,3433.759694600012,3431.759744800045,3433.759694600012,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,3459.7265723000746,3457.7434739000164,3457.7434739000164,3459.74324109999,3457.7434739000164,3459.74324109999,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,3524.710426500067,3522.7273377999663,3522.7273377999663,3524.7270640999777,3522.7273377999663,3524.7270640999777,,,,,,,,,,,,,,,,,,,8,f,2,6,r,CB,2021_Oct_11_1712,2020.2.5,bodymapST2,59.99253694141748,"['Left Face', 'Right Face', 'Chest', 'Left Arm']",
