20.9168 	WARNING 	Requested an unavailable screen number - using first available.
22.4636 	EXP 	Created Begin = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Begin', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.7509 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
34.5454 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
37.0146 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
37.0147 	EXP 	window1: mouseVisible = False
37.0984 	EXP 	movie: autoLog = True
37.0984 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4'
37.0984 	EXP 	movie: size = array([1920., 1080.])
37.0984 	EXP 	movie: ori = 0
37.0984 	EXP 	movie: autoLog = True
37.0984 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv'
37.0984 	EXP 	movie: size = array([1024.,  800.])
37.0984 	EXP 	movie: ori = 0
37.0984 	EXP 	Begin: autoDraw = True
40.9527 	DATA 	Keypress: 5
41.4029 	DATA 	Keypress: 5
41.8699 	DATA 	Keypress: 5
42.3200 	DATA 	Keypress: 5
42.7859 	DATA 	Keypress: 5
43.2529 	DATA 	Keypress: 5
43.7027 	DATA 	Keypress: 5
44.1696 	DATA 	Keypress: 5
44.6197 	DATA 	Keypress: 5
45.0868 	DATA 	Keypress: 5
45.5529 	DATA 	Keypress: 5
46.0027 	DATA 	Keypress: 5
46.4696 	DATA 	Keypress: 5
46.9198 	DATA 	Keypress: 5
47.3870 	DATA 	Keypress: 5
47.8529 	DATA 	Keypress: 5
48.3028 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
48.3030 	EXP 	New trial (rep=0, index=0): OrderedDict([('runSeq', [OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')]), OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv')])])])
48.3032 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
48.3034 	EXP 	New trial (rep=0, index=0): OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')])
48.3239 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
48.3248 	DATA 	Keypress: space
48.3250 	DATA 	Keypress: 5
48.3318 	EXP 	Begin: autoDraw = False
48.7589 	DATA 	Keypress: 5
49.2188 	DATA 	Keypress: 5
49.6789 	DATA 	Keypress: 5
50.1388 	DATA 	Keypress: 5
50.5988 	DATA 	Keypress: 5
51.0589 	DATA 	Keypress: 5
51.5188 	DATA 	Keypress: 5
51.9788 	DATA 	Keypress: 5
52.4389 	DATA 	Keypress: 5
52.8987 	DATA 	Keypress: 5
53.0478 	DATA 	Keypress: s
53.3587 	DATA 	Keypress: 5
55.9202 	DATA 	Keypress: 5
55.9204 	DATA 	Keypress: 5
55.9207 	DATA 	Keypress: 5
55.9209 	DATA 	Keypress: 5
55.9211 	DATA 	Keypress: 5
56.1187 	DATA 	Keypress: 5
56.1197 	EXP 	Sound  started
56.1318 	EXP 	movie: autoDraw = True
56.5930 	DATA 	Keypress: 5
57.0593 	DATA 	Keypress: 5
57.5096 	DATA 	Keypress: 5
67.5926 	DATA 	Keypress: space
69.7096 	DATA 	Keypress: escape
70.0388 	EXP 	window1: mouseVisible = True
