1.5869 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.1473 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
20.2344 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.2397 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
20.4292 	EXP 	Created grid_lines_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_lines_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
20.4338 	EXP 	Created target_square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1, name='target_square_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
20.4403 	EXP 	Created fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
20.4405 	EXP 	window1: mouseVisible = True
20.4405 	EXP 	window1: mouseVisible = False
20.4414 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
20.4419 	EXP 	New trial (rep=0, index=0): None
20.4890 	EXP 	Nbackinstructions: autoDraw = True
22.2104 	DATA 	Mouse: Left button down, pos=(314,206)
22.3099 	DATA 	Mouse:  Left button up, pos=(314,206)
22.5047 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.5076 	DATA 	Keypress: space
22.5196 	EXP 	Nbackinstructions: autoDraw = False
23.3181 	DATA 	Keypress: s
23.3364 	EXP 	fixation_2: autoDraw = True
23.5628 	EXP 	Imported c:\Users\Michael\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI Task-T1\N-back-2.xlsx as conditions, 120 conditions, 3 params
23.5637 	EXP 	Created sequence: sequential, trialTypes=120, nReps=1, seed=None
23.5642 	EXP 	New trial (rep=0, index=0): {'square': 5, 'location': [0, 0], 'corrAns': None}
23.5647 	EXP 	window1: mouseVisible = False
23.5918 	EXP 	fixation_2: autoDraw = False
23.5918 	EXP 	target_square_2: pos = array([0., 0.])
23.5918 	EXP 	grid_lines_2: autoDraw = True
23.5918 	EXP 	target_square_2: autoDraw = True
23.9046 	DATA 	Keypress: e
24.5714 	EXP 	fixation_3: autoDraw = True
24.6044 	EXP 	target_square_2: autoDraw = False
24.6386 	DATA 	Mouse: Left button down, pos=(306,215)
24.7551 	DATA 	Mouse:  Left button up, pos=(306,215)
25.4924 	EXP 	New trial (rep=0, index=1): {'square': 2, 'location': [0, 0.2], 'corrAns': None}
25.4930 	EXP 	window1: mouseVisible = False
25.5054 	EXP 	grid_lines_2: autoDraw = False
25.5054 	EXP 	target_square_2: autoDraw = False
25.5054 	EXP 	fixation_3: autoDraw = False
25.5054 	EXP 	target_square_2: pos = array([0. , 0.2])
25.5054 	EXP 	grid_lines_2: autoDraw = True
25.5054 	EXP 	target_square_2: autoDraw = True
26.0072 	DATA 	Mouse: Left button down, pos=(301,218)
26.1224 	DATA 	Mouse:  Left button up, pos=(301,218)
26.4887 	EXP 	fixation_3: autoDraw = True
26.5053 	EXP 	target_square_2: autoDraw = False
27.4895 	EXP 	fixation_3: autoDraw = False
27.4922 	EXP 	New trial (rep=0, index=2): {'square': 6, 'location': [0.2, 0], 'corrAns': None}
27.4928 	EXP 	window1: mouseVisible = False
27.5059 	EXP 	grid_lines_2: autoDraw = False
27.5059 	EXP 	target_square_2: autoDraw = False
27.5059 	EXP 	fixation_3: autoDraw = False
27.5059 	EXP 	target_square_2: pos = array([0.2, 0. ])
27.5059 	EXP 	grid_lines_2: autoDraw = True
27.5059 	EXP 	target_square_2: autoDraw = True
27.7104 	DATA 	Mouse: Left button down, pos=(309,227)
27.8398 	DATA 	Mouse:  Left button up, pos=(309,227)
28.4898 	EXP 	fixation_3: autoDraw = True
28.5062 	EXP 	target_square_2: autoDraw = False
29.4899 	EXP 	fixation_3: autoDraw = False
29.4926 	EXP 	New trial (rep=0, index=3): {'square': 9, 'location': [0.2, -0.2], 'corrAns': None}
29.4932 	EXP 	window1: mouseVisible = False
29.5072 	EXP 	grid_lines_2: autoDraw = False
29.5072 	EXP 	target_square_2: autoDraw = False
29.5072 	EXP 	fixation_3: autoDraw = False
29.5072 	EXP 	target_square_2: pos = array([ 0.2, -0.2])
29.5072 	EXP 	grid_lines_2: autoDraw = True
29.5072 	EXP 	target_square_2: autoDraw = True
29.6412 	DATA 	Mouse: Left button down, pos=(306,221)
29.7912 	DATA 	Mouse:  Left button up, pos=(306,221)
30.4906 	EXP 	fixation_3: autoDraw = True
30.5074 	EXP 	target_square_2: autoDraw = False
31.4779 	EXP 	New trial (rep=0, index=4): {'square': 3, 'location': [0.2, 0.2], 'corrAns': None}
31.4785 	EXP 	window1: mouseVisible = False
31.4911 	EXP 	grid_lines_2: autoDraw = False
31.4911 	EXP 	target_square_2: autoDraw = False
