runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,42.84263619998819,None,space,1.5864272999751847,42.84263619998819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,4,4,4,,,,,,,44.525139600009425,44.525139600009425,None,space,639.2350396999973,44.525139600009425,None,683.7801949999994,space,21.949514299980365,683.7801949999994,None,777.5309986000066,775.5478464000043,775.5478464000043,777.5479489999998,775.5478464000043,777.5479489999998,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,6,6,6,,,,,,,,,,,,,,,,,,,803.5144877999846,801.5313695000077,801.5313695000077,803.5314581999846,801.5313695000077,803.5314581999846,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,8,8,8,,,,,,,,,,,,,,,,,,,829.4980268999934,827.5145147999865,827.5145147999865,829.5150448000059,827.5145147999865,829.5150448000059,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,9,9,9,,,,,,,,,,,,,,,,,,,842.4814848999958,840.4983708999935,840.4983708999935,842.4984881999844,840.4983708999935,842.4984881999844,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,868.4650154999981,866.481907599984,866.481907599984,868.4819780999969,866.481907599984,868.4819780999969,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,14,14,14,,,,,,,,,,,,,,,,,,,907.4486655000073,905.4654100000043,905.4654100000043,907.4656362999813,905.4654100000043,907.4656362999813,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,18,18,18,,,,,,,,,,,,,,,,,,,959.4324491999869,957.4493210999935,957.4493210999935,959.4494405000005,957.4493210999935,959.4494405000005,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,21,21,21,,,,,,,,,,,,,,,,,,,998.4160768000002,996.4330562999821,996.4330562999821,998.4330888999975,996.4330562999821,998.4330888999975,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,24,24,24,,,,,,,,,,,,,,,,,,,1037.3997360999929,1035.4166829999886,1035.4166829999886,1037.4166863999853,1035.4166829999886,1037.4166863999853,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,28,28,28,,,,,,,,,,,,,,,,,,,1089.383510499989,1087.400009200006,1087.400009200006,1089.4004642000073,1087.400009200006,1089.4004642000073,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,31,31,31,,,,,,,,,,,,,,,,,,,1128.3671508999832,1126.3840515000047,1126.3840515000047,1128.3841003999987,1126.3840515000047,1128.3841003999987,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,3,0,0,0,2,0,32,32,32,,,,,,,,,,,,,,,,,,,1141.3505963000061,1139.367459000001,1139.367459000001,1141.3675322000054,1139.367459000001,1141.3675322000054,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1230.3513061999984,1230.3513061999984,,,,,-36.543209876543216,1245.727431139996,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014089159987634048,None,46.41975308641975,1250.3775024399802,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder14.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014022360002854839,None,66.79012345679011,1255.810971239931,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,0,0,0,,,,,,,1262.2685005000094,1262.2685005000094,None,space,105.40952430001926,1262.2685005000094,None,,,,,,1384.469258600002,None,1382.4691498999891,1384.469258600002,1382.4691498999891,1384.469258600002,,,,,,,,,,,0.01395126004354097,None,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,1410.452827000001,1408.4696987000061,1408.4696987000061,1410.4697864000045,1408.4696987000061,1410.4697864000045,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,1423.436237099988,1421.4530918000091,1421.4530918000091,1423.4532442000054,1421.4530918000091,1423.4532442000054,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder10.xlsx,3,0,1,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,1449.4198042000062,1447.4367209000047,1447.4367209000047,1449.436784199992,1447.4367209000047,1449.436784199992,,,,,,,,,,,,,,,,,,,6,M,2,10,R,mck,2021_Dec_17_1043,2020.2.5,bodymapST2,59.96843261406463,"['Left Leg', 'Abdomen', 'Right Leg', 'Right Face']",
