runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,793.0104278000072,None,space,1.4882576999953017,793.0104278000072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,794.6212277000304,794.6212277000304,None,space,265.78896819998045,794.6212277000304,None,1060.439969799947,space,338.81088080001064,1060.439969799947,None,1473.2763239999767,1471.2933330000378,1471.2933330000378,1473.2929957000306,1471.2933330000378,1473.2929957000306,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1499.259784199996,1497.2768648000201,1497.2768648000201,1499.27649259998,1497.2768648000201,1499.27649259998,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1525.2433947999962,1523.2604180999333,1523.2604180999333,1525.2600448000012,1523.2604180999333,1525.2600448000012,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1538.2268320999574,1536.243473200011,1536.243473200011,1538.2434910000302,1536.243473200011,1538.2434910000302,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1564.210356399999,1562.2273796999361,1562.2273796999361,1564.227030399954,1562.2273796999361,1564.227030399954,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1603.1939550000243,1601.2110199999297,1601.2110199999297,1603.2106641000137,1601.2110199999297,1603.2106641000137,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1655.1777537999442,1653.1947332000127,1653.1947332000127,1655.1947584999725,1653.1947332000127,1655.1947584999725,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1694.161375100026,1692.1784082000377,1692.1784082000377,1694.1780433999375,1692.1784082000377,1694.1780433999375,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1733.145009699976,1731.1620221999474,1731.1620221999474,1733.1616749999812,1731.1620221999474,1733.1616749999812,,,,,,,,,,,,,,,,,,,2,M,2,13,r,CIB,2021_Sep_24_1517,2020.2.5,bodymapST2,60.010177747755414,"['Right Face', 'Right Arm', 'Left Arm', 'Abdomen']",
