RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,0,98.59792630001903,None,98.59792630001903,None,None,None,0,1,98.59792630001903,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,99.01460920000682,None,99.01460920000682,100.01471229997696,99.99787449999712,100.99800869997125,0,1,99.01460920000682,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,101.0146226999932,None,101.0146226999932,102.01465829997323,101.99797490000492,102.99799250002252,0,1,101.0146226999932,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,103.01465299999109,None,103.01465299999109,104.01466679997975,103.9979953999864,104.99800830002641,0,1,103.01465299999109,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,105.01467549998779,None,105.01467549998779,106.01468229998136,105.9979990000138,106.99800850002794,0,1,105.01467549998779,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,0,107.01467359997332,None,107.01467359997332,108.01468439999735,107.99802920001093,108.99798099999316,0,1,107.01467359997332,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,109.01470549998339,None,109.01470549998339,110.01470629998948,109.99803439999232,110.9980636999826,0,1,109.01470549998339,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,111.01472570002079,None,111.01472570002079,112.01473150000675,111.9980461000232,112.99806130002253,0,1,111.01472570002079,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,113.01472520001698,None,113.01472520001698,114.01473639998585,113.99808350001695,114.9980831000139,0,1,113.01472520001698,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,24,24,24,,,,,,,,,None,None,0,115.01474100002088,None,115.01474100002088,116.0147504999768,115.99809359997744,116.99810750002507,0,1,115.01474100002088,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,25,25,25,,,,,,,,,None,None,0,117.01476739998907,None,117.01476739998907,118.0147817999823,117.99811139999656,118.99811769998632,0,1,117.01476739998907,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,26,26,26,,,,,,,,,None,None,0,119.01477650000015,None,119.01477650000015,120.01469350000843,119.99813790002372,120.99814370000968,0,1,119.01477650000015,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,27,27,27,,,,,,,,,None,None,0,121.01479410001775,None,121.01479410001775,122.0147187000257,121.99814320000587,122.99815300002228,0,1,121.01479410001775,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,28,28,28,,,,,,,,,None,None,0,123.0148170000175,None,123.0148170000175,124.01481560000684,123.99816359998658,124.99816050002119,0,1,123.0148170000175,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,29,29,29,,,,,,,,,None,None,0,125.01484040002106,None,125.01484040002106,126.01484800002072,125.9981725999969,126.99817179999081,0,1,125.01484040002106,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,30,30,30,,,,,,,,,None,None,0,127.01484090002486,None,127.01484090002486,128.0148475000169,127.99819090001984,128.99820430000545,0,1,127.01484090002486,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,31,31,31,,,,,,,,,None,None,0,129.01486609998392,None,129.01486609998392,130.01486479997402,129.9982148000272,130.99823929998092,0,0,129.01486609998392,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,32,32,32,,,,,,,,,None,None,0,131.01488799997605,None,131.01488799997605,132.01487999997335,131.9982333999942,132.99822429998312,0,1,131.01488799997605,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,33,33,33,,,,,,,,,None,None,0,133.01489729998866,None,133.01489729998866,134.01490890001878,133.99825190001866,134.99824759998592,0,1,133.01489729998866,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,34,34,34,,,,,,,,,None,None,0,135.01491069997428,None,135.01491069997428,136.01491389999865,135.99826359999133,136.99827889999142,0,1,135.01491069997428,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,35,35,35,,,,,,,,,None,None,0,137.0149346999824,None,137.0149346999824,138.01494879997335,137.9982721999986,138.9982751000207,0,1,137.0149346999824,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,36,36,36,,,,,,,,,None,None,0,139.01493920001667,None,139.01493920001667,140.0149504999863,139.99828990001697,140.99829000001773,0,1,139.01493920001667,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,37,37,37,,,,,,,,,None,None,0,141.0149619000149,None,141.0149619000149,142.01496350002708,141.99831220001215,142.99830929999007,0,1,141.0149619000149,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,38,38,38,,,,,,,,,None,None,0,143.01496749999933,None,143.01496749999933,144.0149892999907,143.9983239999856,144.99831019999692,0,1,143.01496749999933,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,39,39,39,,,,,,,,,None,None,0,145.0150042999885,None,145.0150042999885,146.0150107999798,145.99834460002603,146.9983579000109,0,1,145.0150042999885,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,40,40,40,,,,,,,,,None,None,0,147.01500140002463,None,147.01500140002463,148.01500969997142,147.9983637999976,148.99836610001512,0,1,147.01500140002463,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,41,41,41,,,,,,,,,None,None,0,149.01502659998368,None,149.01502659998368,150.01503030001186,149.99837530002696,150.99838780000573,0,1,149.01502659998368,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,42,42,42,,,,,,,,,None,None,0,151.01505520002684,None,151.01505520002684,152.01504939998267,151.9984034000081,152.99829590000445,0,1,151.01505520002684,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,43,43,43,,,,,,,,,None,None,0,153.01505739998538,None,153.01505739998538,154.01511099998606,153.9984179000021,154.99841499998,0,1,153.01505739998538,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,44,44,44,,,,,,,,,None,None,0,155.01507760002278,None,155.01507760002278,156.01509130001068,155.9984325999976,156.99844070000108,0,1,155.01507760002278,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,45,45,45,,,,,,,,,None,None,0,157.01510439999402,None,157.01510439999402,158.0150950999814,157.998439899995,158.9984535999829,0,1,157.01510439999402,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,46,46,46,,,,,,,,,None,None,0,159.0151130000013,None,159.0151130000013,160.01512240001466,159.99843739997596,160.99846799997613,0,1,159.0151130000013,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,47,47,47,,,,,,,,,None,None,0,161.01512759999605,None,161.01512759999605,162.01512940000976,161.99852040002588,162.99848329997621,0,1,161.01512759999605,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,48,48,48,,,,,,,,,None,None,0,163.01515110000037,None,163.01515110000037,164.01514719997067,163.99848220002605,164.99850599997444,0,1,163.01515110000037,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,49,49,49,,,,,,,,,None,None,0,165.01516670000274,None,165.01516670000274,166.0151616000221,165.99850769998739,166.998523199989,0,1,165.01516670000274,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,50,50,50,,,,,,,,,None,None,0,167.01517049997346,None,167.01517049997346,168.01519070001086,167.99853849998908,168.9985443999758,0,1,167.01517049997346,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,51,51,51,,,,,,,,,None,None,0,169.01519329997245,None,169.01519329997245,170.01522699999623,169.99853809998604,170.9985614999896,0,1,169.01519329997245,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,52,52,52,,,,,,,,,None,None,0,171.01521839998895,None,171.01521839998895,172.0152276000008,171.99850099999458,172.99856889998773,0,1,171.01521839998895,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,53,53,53,,,,,,,,,None,None,0,173.01523339998676,None,173.01523339998676,174.01523830002407,173.9985746999737,174.99858279997716,0,1,173.01523339998676,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,54,54,54,,,,,,,,,None,None,0,175.01524729997618,None,175.01524729997618,176.0152466999716,175.99858650000533,176.99860220000846,0,1,175.01524729997618,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,55,55,55,,,,,,,,,None,None,0,177.0152637999854,None,177.0152637999854,178.0152629999793,177.9986096000066,178.9986324000056,0,1,177.0152637999854,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,56,56,56,,,,,,,,,None,None,0,179.0152910000179,None,179.0152910000179,180.0152808999992,179.99863579997327,180.9986166000017,0,1,179.0152910000179,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,57,57,57,,,,,,,,,None,None,0,181.01530540001113,None,181.01530540001113,182.01530640001874,181.99865030002547,182.99866039998597,0,1,181.01530540001113,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,58,58,58,,,,,,,,,None,None,0,183.01530750002712,None,183.01530750002712,184.01532399997814,183.99864359997446,184.99867459997768,0,1,183.01530750002712,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,59,59,59,,,,,,,,,None,None,0,185.01533309998922,None,185.01533309998922,186.01534280000487,185.99865989998216,186.99868159997277,0,1,185.01533309998922,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,60,60,60,,,,,,,,,None,None,0,187.0153411999927,None,187.0153411999927,188.01535790000344,187.99868319998495,188.99869360000594,0,1,187.0153411999927,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,61,61,61,,,,,,,,,None,None,0,189.01536169997416,None,189.01536169997416,190.0153673000168,189.9987097000121,190.9987068999908,0,1,189.01536169997416,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,62,62,62,,,,,,,,,None,None,0,191.01538280001841,None,191.01538280001841,192.01538240001537,191.9987245000084,192.9987343000248,0,1,191.01538280001841,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,63,63,63,,,,,,,,,None,None,0,193.01542020001216,None,193.01542020001216,194.01537929999176,193.99873180000577,194.99873629998183,0,1,193.01542020001216,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,64,64,64,,,,,,,,,None,None,0,195.0154198000091,None,195.0154198000091,196.01542720000725,195.99876240000594,196.9987686999957,0,1,195.0154198000091,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,65,65,65,,,,,,,,,None,None,0,197.0154249999905,None,197.0154249999905,198.01543490000768,197.99878640001407,198.99878149997676,0,1,197.0154249999905,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,66,66,66,,,,,,,,,None,None,0,199.01546010002494,None,199.01546010002494,200.01545080001233,199.99878959998023,200.9988184000249,0,1,199.01546010002494,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,67,67,67,,,,,,,,,None,None,0,201.0154602000257,None,201.0154602000257,202.0154870999977,201.99881229997845,202.99881700001424,0,1,201.0154602000257,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,68,68,68,,,,,,,,,None,None,0,203.015364699997,None,203.015364699997,204.0154832000262,203.99882420001086,204.99883230001433,0,1,203.015364699997,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,69,69,69,,,,,,,,,None,None,0,205.0155117000104,None,205.0155117000104,206.0155140000279,205.9988268999732,206.99884640000528,0,1,205.0155117000104,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,70,70,70,,,,,,,,,None,None,0,207.01551569998264,None,207.01551569998264,208.01551769999787,207.9988429999794,208.9988581999787,0,1,207.01551569998264,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,71,71,71,,,,,,,,,None,None,0,209.01552040001843,None,209.01552040001843,210.01553949998925,209.9988841000013,210.9988664999837,0,1,209.01552040001843,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,72,72,72,,,,,,,,,None,None,0,211.01554539997596,None,211.01554539997596,212.01556049997453,211.99888420000207,212.99891289998777,0,1,211.01554539997596,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,73,73,73,,,,,,,,,None,None,0,213.01556999998866,None,213.01556999998866,214.01556799997343,213.99889559997246,214.99891530000605,0,1,213.01556999998866,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,74,74,74,,,,,,,,,None,None,0,215.01558840001235,None,215.01558840001235,216.0155928999884,215.9989229000057,216.9988594999886,0,1,215.01558840001235,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,75,75,75,,,,,,,,,None,None,0,217.01559829997132,None,217.01559829997132,218.0156213999726,217.9989347999799,218.99894860002678,0,1,217.01559829997132,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,76,76,76,,,,,,,,,None,None,0,219.01561940001557,None,219.01561940001557,220.0156376999803,219.99900820001494,220.9989642999717,0,1,219.01561940001557,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,77,77,77,,,,,,,,,None,None,0,221.01563580002403,None,221.01563580002403,222.01564230001532,221.99898029997712,222.99896649998846,0,1,221.01563580002403,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,78,78,78,,,,,,,,,None,None,0,223.0156493000104,None,223.0156493000104,224.01566209999146,223.99898979999125,224.9990025999723,0,1,223.0156493000104,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,79,79,79,,,,,,,,,None,None,0,225.01565750001464,None,225.01565750001464,226.01566969999112,225.99900870001875,226.99899910000386,0,1,225.01565750001464,None,,,,2,m,19,r,EIM,2022_Mar_14_1940,WASABI Nback,2020.2.10,59.950708535967095,
