runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,fix_cross.started,fix_cross.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,112.05624329997227,None,space,273.75473360018805,112.05624329997227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,4,4,4,,,,,,,385.95667249988765,385.95667249988765,None,space,450.0790304001421,385.95667249988765,None,836.0607185997069,space,265.2552427002229,836.0607185997069,None,1169.8133171000518,1167.830306599848,1167.830306599848,1169.8299634996802,1167.830306599848,1169.8299634996802,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1195.7968818000518,1193.8138828999363,1193.8138828999363,1195.81374579994,1193.8138828999363,1195.81374579994,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1221.7804570998996,1219.7974398997612,1219.7974398997612,1221.7974399998784,1219.7974398997612,1221.7974399998784,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1234.7638660999946,1232.780732799787,1232.780732799787,1234.7808122998103,1232.780732799787,1234.7808122998103,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1260.7474443996325,1258.7644467996433,1258.7644467996433,1260.7644499996677,1258.7644467996433,1260.7644499996677,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1299.7311196997762,1297.7481563999318,1297.7481563999318,1299.7480784999207,1297.7481563999318,1299.7480784999207,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1351.7148873000406,1349.7317172000185,1349.7317172000185,1351.7318180999719,1349.7317172000185,1351.7318180999719,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1390.698555199895,1388.7152060000226,1388.7152060000226,1390.7155263000168,1388.7152060000226,1390.7155263000168,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder16.xlsx,3,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,1429.6822382998653,1427.698932299856,1427.698932299856,1429.6992372996174,1427.698932299856,1429.6992372996174,,,,,,,,,,,,,,,,,,,2,M,2,7,r,CIB,2021_Jun_07_1541,2020.2.5,bodymapST2,59.983432603388195,"['Abdomen', 'Right Arm', 'Right Face', 'Left Arm']",
